case_id,dimension,time_s,dt_s,rk_stage,T_K,Cmax_kg_kg,r_m,z_m,R_m,rho,cp,k,D
q23_2d_nr40_nz125_dt0.25,2,126000.0,,accepted_state,,0.1890268668911883,0.0,0.0,0.02,674.1954389620721,1884.9586390478255,0.27041092208997575,1.4863957053734166e-09
q23_2d_nr40_nz125_dt0.25,2,129600.0,,accepted_state,,0.18623871241993775,0.0,0.0,0.02,673.838555189752,1879.5502345741734,0.2696597548019685,1.4343536811654935e-09
q23_2d_nr40_nz125_dt0.25,2,133200.0,,accepted_state,,0.1836138085051405,0.0,0.0,0.02,673.502567488658,1874.435213969441,0.2689493352735335,1.3856538210235547e-09
q23_2d_nr40_nz125_dt0.25,2,136800.0,,accepted_state,,0.18113727759954978,0.0,0.0,0.02,673.1855715327424,1869.588477064723,0.26827617737010045,1.3399931728399494e-09
q23_2d_nr40_nz125_dt0.25,2,140400.0,,accepted_state,,0.17879602759513114,0.0,0.0,0.02,672.8858915321767,1864.987767220653,0.26763718989175733,1.2971035361760152e-09
q23_2d_nr40_nz125_dt0.25,2,144000.0,,accepted_state,,0.17657849084958277,0.0,0.0,0.02,672.6020468287466,1860.6132780105545,0.26702962194591034,1.2567467149296098e-09
q23_2d_nr40_nz125_dt0.25,2,147600.0,,accepted_state,,0.17447440760148203,0.0,0.0,0.02,672.3327241729897,1856.447323252046,0.26645101711833974,1.2187105126039625e-09
q23_2d_nr40_nz125_dt0.25,2,151200.0,,accepted_state,,0.1724746452483629,0.0,0.0,0.02,672.0767545917904,1852.4740588736238,0.26589917484355885,1.1828053408477562e-09
q23_2d_nr40_nz125_dt0.25,2,154800.0,,accepted_state,,0.17057104677214252,0.0,0.0,0.02,671.8330939868342,1848.6792474113056,0.26537211769601465,1.148861336468797e-09
q23_2d_nr40_nz125_dt0.25,2,158400.0,,accepted_state,,0.16875630298838987,0.0,0.0,0.02,671.6008067825139,1845.0500577371613,0.26486806357460574,1.1167259016830556e-09
q23_2d_nr40_nz125_dt0.25,2,162000.0,,accepted_state,,0.16702384437359094,0.0,0.0,0.02,671.3790520798196,1841.5748940429155,0.26438540195040494,1.0862615980036079e-09
q23_2d_nr40_nz125_dt0.25,2,165600.0,,accepted_state,,0.16536774906432875,0.0,0.0,0.02,671.1670718802341,1838.2432492260675,0.2639226735036205,1.0573443367289344e-09
q23_2d_nr40_nz125_dt0.25,2,169200.0,,accepted_state,,0.16378266428063967,0.0,0.0,0.02,670.9641810279219,1835.0455787196456,0.2634785525999508,1.0298618191016583e-09
q23_2d_nr40_nz125_dt0.25,2,172800.0,,accepted_state,,0.16226373894504095,0.0,0.0,0.02,670.7697585849652,1831.9731915207112,0.2630518321556543,1.003712187382534e-09
q23_2d_nr40_nz125_dt0.25,2,176400.0,,accepted_state,,0.16080656568059618,0.0,0.0,0.02,670.5832404071164,1829.018155746003,0.26264141052027823,9.788028547168825e-10
q23_2d_nr40_nz125_dt0.25,2,180000.0,,accepted_state,,0.1594071306998456,0.0,0.0,0.02,670.4041127295802,1826.1732165055034,0.2622462800702088,9.550494870710702e-10
q23_2d_nr40_nz125_dt0.25,2,183600.0,,accepted_state,,0.15806177035979455,0.0,0.0,0.02,670.2319066060537,1823.4317242594402,0.2618655172582556,9.32375114930878e-10
q23_2d_nr40_nz125_dt0.25,2,187200.0,,accepted_state,,0.1567671333703735,0.0,0.0,0.02,670.0661930714078,1820.7875721292748,0.2614982739068437,9.107093560747245e-10
q23_2d_nr40_nz125_dt0.25,2,190800.0,,accepted_state,,0.1555201478155979,0.0,0.0,0.02,669.9065789203966,1818.2351408825275,0.26114376956701774,8.899877337148201e-10
q23_2d_nr40_nz125_dt0.25,2,194400.0,,accepted_state,,0.15431799228646076,0.0,0.0,0.02,669.752703012667,1815.7692505160035,0.26080128479388937,8.701510767620135e-10
q23_2d_nr40_nz125_dt0.25,2,198000.0,,accepted_state,,0.1531580705388148,0.0,0.0,0.02,669.6042330289683,1813.3851175306781,0.2604701552125942,8.511449910108427e-10
q23_2d_nr40_nz125_dt0.25,2,201600.0,,accepted_state,,0.1520379891832239,0.0,0.0,0.02,669.4608626154527,1811.0783171310354,0.26014976626819936,8.329193917382571e-10
q23_2d_nr40_nz125_dt0.25,2,205200.0,,accepted_state,,0.1509555379910369,0.0,0.0,0.02,669.3223088628528,1808.8447496976146,0.2598395485691131,8.154280896260955e-10
q23_2d_nr40_nz125_dt0.25,2,208800.0,,accepted_state,,0.1499086724648141,0.0,0.0,0.02,669.1883100754962,1806.68061097807,0.25953897374695417,7.986284231019093e-10
q23_2d_nr40_nz125_dt0.25,2,212400.0,,accepted_state,,0.14889549837435012,0.0,0.0,0.02,669.0586237919168,1804.5823655229294,0.2592475507670735,7.824809311885481e-10
q23_2d_nr40_nz125_dt0.25,2,216000.0,,accepted_state,,0.14791425800374555,0.0,0.0,0.02,668.9330250244794,1802.5467229599715,0.2589648226333294,7.669490617900587e-10
q23_2d_nr40_nz125_dt0.25,2,219600.0,,accepted_state,,0.1469633178920191,0.0,0.0,0.02,668.8113046901784,1800.5706167583114,0.25869036343865437,7.519989110496368e-10
q23_2d_nr40_nz125_dt0.25,2,223200.0,,accepted_state,,0.14604115788080518,0.0,0.0,0.02,668.6932682087431,1798.6511851814666,0.25842377571964814,7.375989900142913e-10
q23_2d_nr40_nz125_dt0.25,2,226800.0,,accepted_state,,0.14514636130884292,0.0,0.0,0.02,668.5787342475319,1796.7857541695423,0.2581646880791031,7.237200153498524e-10
q23_2d_nr40_nz125_dt0.25,2,230400.0,,accepted_state,,0.14427760621508828,0.0,0.0,0.02,668.4675335955313,1794.9718219254237,0.25791275304519773,7.103347212835155e-10
q23_2d_nr40_nz125_dt0.25,2,234000.0,,accepted_state,,0.14343365743099193,0.0,0.0,0.02,668.359508151167,1793.207045009411,0.25766764514019597,6.974176903207687e-10
q23_2d_nr40_nz125_dt0.25,2,237600.0,,accepted_state,,0.14261335945842032,0.0,0.0,0.02,668.2545100106778,1791.4892257720335,0.25742905913500463,6.849452006004096e-10
q23_2d_nr40_nz125_dt0.25,2,241200.0,,accepted_state,,0.14181563004327588,0.0,0.0,0.02,668.1524006455393,1789.8163009764519,0.25719670846895165,6.728950880229611e-10
q23_2d_nr40_nz125_dt0.25,2,244800.0,,accepted_state,,0.14103945436646495,0.0,0.0,0.02,668.0530501589075,1788.186331480449,0.256970323816729,6.612466215214145e-10
q23_2d_nr40_nz125_dt0.25,2,248400.0,,accepted_state,,0.1402838797838039,0.0,0.0,0.02,667.9563366123269,1786.5974928640212,0.25674965178666964,6.499803900445433e-10
q23_2d_nr40_nz125_dt0.25,2,252000.0,,accepted_state,,0.13954801105502518,0.0,0.0,0.02,667.8621454150432,1785.0480669024773,0.25653445373645517,6.390781999974037e-10
q23_2d_nr40_nz125_dt0.25,2,255600.0,,accepted_state,,0.13883100600936565,0.0,0.0,0.02,667.7703687691989,1783.5364337968338,0.2563245046940047,6.285229820337121e-10
q23_2d_nr40_nz125_dt0.25,2,259200.0,,accepted_state,,0.13813207160162486,0.0,0.0,0.02,667.680905165008,1782.061065083781,0.25611959237274734,6.18298706226217e-10
q23_2d_nr40_nz250_dt0.25_axial_refinement,2,1800.0,,accepted_state,,2.5499239685214117,0.0,0.0,0.02,976.3902679707408,3415.2792678769456,0.48295545387179806,6.723135538656526e-09
q23_2d_nr80_nz125_dt0.25_radial_refinement,2,1800.0,,accepted_state,,2.549931592584488,0.0,0.0,0.02,976.3912438508145,3415.280923126723,0.48295568376760034,6.723253062929949e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,3600.0,0.02734375,accepted_state,312.2120798178294,2.549999989497758,0.0,0.0,0.01794,989.4999990547982,3394.3661953914047,0.2636619716643167,1.6470758406598262e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,7200.0,0.02734375,accepted_state,321.3020939612606,2.545352388044421,0.0,0.0,0.01625,989.0817149239979,3393.5722702064277,0.2635881181587374,2.3341677482600187e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,10800.0,0.02734375,accepted_state,322.9712360362517,2.4547127089863956,0.0,0.0,0.01552,980.9241438087756,3377.661709928174,0.2621080660398301,2.472500274070912e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,14400.0,0.02734375,accepted_state,323.14742693159155,2.2418816251762035,0.0,0.0,0.014770000000000002,961.7693462658583,3336.8049026518224,0.2583074328048207,2.4599157981163338e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,18000.0,0.02734375,accepted_state,323.1485580955259,1.9799154258231835,0.0,0.0,0.01424,938.1923883240866,3278.503013418216,0.25288400124820615,2.4168459561397315e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,21600.0,0.02734375,accepted_state,323.1489209849739,1.7196254936894175,0.0,0.0,0.013740000000000002,914.7662944320475,3209.4499757452522,0.24646046286002343,2.3620780915913827e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,25200.0,0.02734375,accepted_state,323.1489340526756,1.4827071502484246,0.0,0.0,0.01337,893.4436435223582,3134.0098248056092,0.23944277440052175,2.297143158616713e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,28800.0,0.02734375,accepted_state,323.1489344166779,1.2767428885983307,0.0,0.0,0.01311,874.9068599738498,3055.6685119048993,0.2321552104097581,2.223374191031197e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,32400.0,0.02734375,accepted_state,323.14893442256516,1.1029687226520106,0.0,0.0,0.01291,859.267185038681,2977.6357694523012,0.2248963506467257,2.142569173996716e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,36000.0,0.02734375,accepted_state,323.1489344227821,0.9579012574158796,0.0,0.0,0.01273,846.2111131674292,2901.885377591687,0.21784980256666855,2.0561065767534413e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,39600.0,0.02734375,accepted_state,323.14893442296966,0.8374619331426789,0.0,0.0,0.0126,835.3715739828411,2829.907732388896,0.21115420766408335,1.9655529925100134e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,43200.0,0.02734375,accepted_state,323.14893442313684,0.7376967250386436,0.0,0.0,0.01248,826.392705253478,2762.7300155312273,0.20490511772383507,1.8725997037170927e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,46800.0,0.02734375,accepted_state,323.14893442318885,0.6552101430656052,0.0,0.0,0.0124,818.9689128759045,2701.071275446635,0.19916942097177998,1.7791406997825894e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,50400.0,0.02734375,accepted_state,323.1489344232162,0.5868752155150432,0.0,0.0,0.01233,812.8187693963539,2645.136064273216,0.19396614551378755,1.686772506545265e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,54000.0,0.02734375,accepted_state,323.1489344232495,0.5300053431461939,0.0,0.0,0.01226,807.7004808831574,2594.776149226451,0.18928150225362333,1.5967444458402778e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,57600.0,0.02734375,accepted_state,323.1489344232836,0.4824456068575523,0.0,0.0,0.01221,803.4201046171797,2549.693836958031,0.18508779878679357,1.5100867600773442e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,61200.0,0.02734375,accepted_state,323.14893442331,0.44251223482241997,0.0,0.0,0.01218,799.8261011340178,2509.544703955544,0.18135299571679478,1.427681082761319e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,64800.0,0.02734375,accepted_state,323.14893442333045,0.40876006225044287,0.0,0.0,0.01214,796.7884056025399,2473.8352132403206,0.17803118262700657,1.3499559705795608e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,68400.0,0.02734375,accepted_state,323.1489344233509,0.3800163133455072,0.0,0.0,0.01212,794.2014682010956,2442.0474024775413,0.17507417697465502,1.2770580968624497e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,72000.0,0.02734375,accepted_state,323.148934423368,0.355383238606809,0.0,0.0,0.0121,791.9844914746128,2413.732781430901,0.17244025873775826,1.2090558309608937e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,75600.0,0.02734375,accepted_state,323.14893442338166,0.33410827657809417,0.0,0.0,0.01208,790.0697448920284,2388.4366525971805,0.1700871304741563,1.1457808368768584e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,79200.0,0.02734375,accepted_state,323.1489344233953,0.3155971358842463,0.0,0.0,0.01206,788.4037422295821,2365.761112306671,0.16797777788899265,1.086998138521115e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,82800.0,0.02734375,accepted_state,323.14893442340895,0.2993966354831652,0.0,0.0,0.012050000000000002,786.9456971934849,2345.3858958157543,0.16608240891309345,1.0325005683360734e-09
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,86400.0,0.02734375,accepted_state,323.1489344234226,0.28512837594784224,0.0,0.0,0.01204,785.6615538353058,2327.015385980973,0.1643735242772998,9.820050986410575e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,90000.0,0.02734375,accepted_state,323.14893442343623,0.272482229482438,0.0,0.0,0.01203,784.5234006534195,2310.3889781828398,0.16282688169142698,9.352042116041642e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,93600.0,0.02734375,accepted_state,323.1489344234499,0.26121203866657744,0.0,0.0,0.01203,783.509083479992,2295.290614040524,0.1614223827014441,8.918178442034991e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,97200.0,0.02734375,accepted_state,323.1489344234635,0.2511204721812636,0.0,0.0,0.01202,782.6008424963137,2281.5403889510444,0.16014329199544597,8.515927441343196e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,100800.0,0.02734375,accepted_state,323.14893442347716,0.24202992222962663,0.0,0.0,0.01202,781.7826930006664,2268.9627991083876,0.15897328363798954,8.142260113472563e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,104400.0,0.02734375,accepted_state,323.1489344234908,0.23381183338428663,0.0,0.0,0.01202,781.0430650045857,2257.432825795929,0.15790072798101668,7.795143478306213e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,108000.0,0.02734375,accepted_state,323.14893442350444,0.2263398322867366,0.0,0.0,0.012010000000000002,780.3705849058063,2246.815488337414,0.15691306868255012,7.471855569913923e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,111600.0,0.02734375,accepted_state,323.1489344235181,0.21952369079591444,0.0,0.0,0.012010000000000002,779.7571321716323,2237.0166186793667,0.156001545923662,7.170596595203392e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,115200.0,0.02734375,accepted_state,323.1489344235317,0.21328410229073236,0.0,0.0,0.012010000000000002,779.1955692061659,2227.9500770341356,0.15515814670084985,6.889574738391148e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,118800.0,0.02734375,accepted_state,323.14893442354537,0.20755138633307013,0.0,0.0,0.012010000000000002,778.6796247699763,2219.537467031667,0.15437557832852716,6.627043500725563e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,122400.0,0.02734375,accepted_state,323.148934423559,0.20226639614614483,0.0,0.0,0.012010000000000002,778.2039756531531,2211.7108097741,0.1536475171882884,6.38142525254536e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,126000.0,0.02734375,accepted_state,323.14893442357265,0.1973766897237992,0.0,0.0,0.012,777.7639020751419,2204.408004221342,0.15296818643919458,6.151202767319171e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,129600.0,0.02734375,accepted_state,323.1489344235863,0.19283573007892954,0.0,0.0,0.012,777.3552157071036,2197.572435344693,0.1523323195669482,5.934932594082717e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,133200.0,0.02734375,accepted_state,323.14893442359994,0.1886123464259764,0.0,0.0,0.012,776.9751111783379,2191.1680402237043,0.15173656188127482,5.731744879524968e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,136800.0,0.02734375,accepted_state,323.1489344236136,0.18467404302835166,0.0,0.0,0.012,776.6206638725516,2185.1548004681435,0.15117719074122266,5.540585104623791e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,140400.0,0.02734375,accepted_state,323.1489344236272,0.18099255237300893,0.0,0.0,0.012,776.2893297135709,2179.497410309717,0.15065092188927598,5.360499663405758e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,144000.0,0.02734375,accepted_state,323.14893442364087,0.17754318079034237,0.0,0.0,0.012,775.9788862711308,2174.164620819285,0.1501548484483056,5.190625325180765e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,147600.0,0.02734375,accepted_state,323.1489344236545,0.17430426977390862,0.0,0.0,0.012,775.6873842796517,2169.1286872235046,0.14968638950916321,5.03017977273992e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,151200.0,0.02734375,accepted_state,323.14893442366815,0.1712567504339208,0.0,0.0,0.012,775.4131075390528,2164.364901885535,0.1492432466870265,4.878453147886799e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,154800.0,0.02734375,accepted_state,323.1489344236818,0.16838377304081673,0.0,0.0,0.012,775.1545395736736,2159.8511982031,0.148823367274707,4.734800510171254e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,158400.0,0.02734375,accepted_state,323.14893442369544,0.16567039745925669,0.0,0.0,0.012,774.910335771333,2155.567813434888,0.148424912877664,4.598635117546638e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,162000.0,0.02734375,accepted_state,323.1489344237091,0.1631033332667594,0.0,0.0,0.012,774.6792999940084,2151.4970007339025,0.14804623262640954,4.469422444833934e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,165600.0,0.02734375,accepted_state,323.1489344237227,0.16067072062886723,0.0,0.0,0.012,774.4603648565981,2147.622782424372,0.14768584022552297,4.3466748618918145e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,169200.0,0.02734375,accepted_state,323.14893442373636,0.15836194476606952,0.0,0.0,0.012,774.2525750289462,2143.930737957564,0.14734239422861056,4.2299468994384623e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,172800.0,0.02734375,accepted_state,323.14893442375,0.1561674782314456,0.0,0.0,0.012,774.05507304083,2140.4078211153374,0.14701468103398485,4.118831036826458e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,176400.0,0.02734375,accepted_state,323.14893442376365,0.15407874631250398,0.0,0.0,0.012,773.8670871681254,2137.0422019557595,0.14670160018193112,4.012953952503928e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,180000.0,0.02734375,accepted_state,323.14893442377735,0.15208801174074976,0.0,0.0,0.012,773.6879210566675,2133.8231297525153,0.14640215160488512,3.9119731841123927e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,183600.0,0.02734375,accepted_state,323.1489344237908,0.15018827558759437,0.0,0.0,0.012,773.5169448028835,2130.740813801433,0.14611542453966817,3.8155741510154473e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,187200.0,0.02734375,accepted_state,323.14893442380156,0.14837319178253475,0.0,0.0,0.012,773.3535872604282,2127.786319477979,0.14584058785841664,3.7234674974051976e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,190800.0,0.02734375,accepted_state,323.1489344238118,0.14663699313888656,0.0,0.0,0.012,773.1973293824998,2124.9514773507913,0.1455768816140271,3.635386719000861e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,194400.0,0.02734375,accepted_state,323.148934423822,0.14497442713566777,0.0,0.0,0.012,773.04769844221,2122.2288035038823,0.1453236096282681,3.5510860406965535e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,198000.0,0.02734375,accepted_state,323.14893442383226,0.1433806999997072,0.0,0.0,0.012,772.9042629999736,2119.6114295085176,0.14508013297753652,3.470338516405497e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,201600.0,0.02734375,accepted_state,323.1489344238425,0.14185142787291954,0.0,0.0,0.012,772.7666285085628,2117.093040725014,0.14484586425348966,3.392934325773199e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,205200.0,0.02734375,accepted_state,323.1489344238524,0.14038259404719494,0.0,0.0,0.012,772.6344334642475,2114.6678218143497,0.14462026249435814,3.318679245469751e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,208800.0,0.02734375,accepted_state,323.14893442386085,0.13896993390982962,0.0,0.0,0.01199,772.5072940518846,2112.329451384612,0.14440273966368486,3.247364143858058e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,212400.0,0.02734375,accepted_state,323.14893442386943,0.1376090089569474,0.0,0.0,0.01199,772.3848108061253,2110.071225639031,0.144192672152468,3.178769379645201e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,216000.0,0.02734375,accepted_state,323.1489344238763,0.13629848299860436,0.0,0.0,0.01199,772.2668634698744,2107.8915160334323,0.14398990846822626,3.1128301052620847e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,219600.0,0.02734375,accepted_state,323.14893442388313,0.1350354605646888,0.0,0.0,0.01199,772.153191450822,2105.7860527719913,0.14379405142065035,3.049401357110803e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,223200.0,0.02734375,accepted_state,323.14893442388995,0.13381726620970755,0.0,0.0,0.01199,772.0435539588736,2103.750874082789,0.14360473247281755,2.9883481967167806e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,226800.0,0.02734375,accepted_state,323.1489344238968,0.13264142400547893,0.0,0.0,0.01199,771.9377281604931,2101.7822989408874,0.14342160920380345,2.929544883765777e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,230400.0,0.02734375,accepted_state,323.1489344239036,0.13150563927814396,0.0,0.0,0.01199,771.835507535033,2099.87690262718,0.14324436303508647,2.872874127429454e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,234000.0,0.02734375,accepted_state,323.1489344239104,0.13040778230471156,0.0,0.0,0.01199,771.736700407424,2098.031494779246,0.14307269718876706,2.8182264074789405e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,237600.0,0.02734375,accepted_state,323.14893442391724,0.12934587372938247,0.0,0.0,0.01199,771.6411286356445,2096.243099644786,0.14290633485067777,2.7654993579390175e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,241200.0,0.02734375,accepted_state,323.148934423924,0.12831764940733983,0.0,0.0,0.01198,771.5485884466606,2094.508225472402,0.14274495120673508,2.7145763306754983e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,244800.0,0.02734375,accepted_state,323.1489344239309,0.127320613927579,0.0,0.0,0.01198,771.458855253482,2092.8229525499305,0.14258818163255166,2.665329386568898e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,248400.0,0.02734375,accepted_state,323.1489344239377,0.12635446655595456,0.0,0.0,0.01198,771.3719019900359,2091.187042943916,0.14243600399478284,2.6177389385808766e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,252000.0,0.02734375,accepted_state,323.1489344239445,0.1254177041312578,0.0,0.0,0.01198,771.2875933718132,2089.598206863427,0.1422882052896211,2.571725736751466e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,255600.0,0.02734375,accepted_state,323.14893442395135,0.12450892105173864,0.0,0.0,0.01198,771.2058028946565,2088.05429663543,0.1421445857335284,2.527215373373629e-10
q4_1d_adaptive_nr160_nz1_dt0.125_m1d7a05f7e44b_half_steps,1,259200.0,0.02734375,accepted_state,323.14893442395817,0.12362680145889196,0.0,0.0,0.01198,771.1264121313003,2086.553295802051,0.142004957749028,2.484137927136721e-10
q4_1d_adaptive_nr160_nz1_dt0.25_m1d7a05f7e44b,1,3600.0,0.0546875,accepted_state,312.21207981784096,2.549999989498603,0.0,0.0,0.01794,989.4999990548743,3394.366195391549,0.26366197166433014,1.6470758406606393e-09
q4_1d_adaptive_nr160_nz1_dt0.25_m1d7a05f7e44b,1,7200.0,0.0546875,accepted_state,321.3020939612669,2.5453523880448934,0.0,0.0,0.01625,989.0817149240404,3393.5722702065077,0.26358811815874494,2.334167748260616e-09
q4_1d_adaptive_nr160_nz1_dt0.25_m1d7a05f7e44b,1,10800.0,0.0546875,accepted_state,322.97123603625585,2.454712708986655,0.0,0.0,0.01552,980.9241438087989,3377.6617099282203,0.2621080660398345,2.4725002740713293e-09
q4_1d_adaptive_nr160_nz1_dt0.25_m1d7a05f7e44b,1,14400.0,0.0546875,accepted_state,323.14742693159536,2.241881625176349,0.0,0.0,0.014770000000000002,961.7693462658715,3336.8049026518524,0.2583074328048235,2.4599157981166965e-09
q4_1d_adaptive_nr160_nz1_dt0.25_m1d7a05f7e44b,1,18000.0,0.0546875,accepted_state,323.14855809542183,1.9799154258234173,0.0,0.0,0.01424,938.1923883241076,3278.5030134182725,0.2528840012482114,2.416845956130497e-09
q4_1d_adaptive_nr160_nz1_dt0.25_m1d7a05f7e44b,1,21600.0,0.0546875,accepted_state,323.1489209856161,1.7196254936854602,0.0,0.0,0.013740000000000002,914.7662944316914,3209.4499757441017,0.24646046285991643,2.362078091646357e-09
q4_1d_adaptive_nr160_nz1_dt0.25_m1d7a05f7e44b,1,25200.0,0.0546875,accepted_state,323.1489340529452,1.4827071502424203,0.0,0.0,0.01337,893.4436435218179,3134.0098248035147,0.23944277440032696,2.297143158637667e-09
q4_1d_adaptive_nr160_nz1_dt0.25_m1d7a05f7e44b,1,28800.0,0.0546875,accepted_state,323.148934417755,1.2767428885919654,0.0,0.0,0.01311,874.9068599732768,3055.668511902259,0.23215521040951248,2.2233741911168855e-09
