case_id,time_s,Cmax_kg_kg,r_m,z_m,R_m,rho,cp,k,D
q23_1d_nr80_nz1_dt0.25_radial_refinement,46800.0,0.4159716913099408,0.0,0.0,0.02,703.2443764876724,2253.7579807623997,0.3216330528836666,5.447538111231822e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,50400.0,0.38319756927707155,0.0,0.0,0.02,699.0492888674652,2207.974545957328,0.3152742424940733,4.966121819430836e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,54000.0,0.3562192717025432,0.0,0.0,0.02,695.5960667779256,2168.6271038271448,0.3098093199759923,4.543516683004085e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,57600.0,0.33377810549144415,0.0,0.0,0.02,692.7235975029048,2134.684276091117,0.3050950383459885,4.17355043386347e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,61200.0,0.3149063907938663,0.0,0.0,0.02,690.3080180216149,2105.243514857238,0.301006043730172,3.849610919518073e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,64800.0,0.298863293856419,0.0,0.0,0.02,688.2545016136216,2079.5427516189034,0.2974364932804032,3.5653528388685887e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,68400.0,0.28508191745395794,0.0,0.0,0.02,686.4904854341066,2056.9528452313425,0.2942990062821309,3.315055969226631e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,72000.0,0.2731270689619698,0.0,0.0,0.02,684.9602648271322,2036.9607825472067,0.29152233090933427,3.0937482953446787e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,75600.0,0.26266259470933406,0.0,0.0,0.02,683.6208121227947,2019.1503511198657,0.2890486598777591,2.8971967774779602e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,79200.0,0.2534267120261934,0.0,0.0,0.02,682.4386191393528,2003.1839057289658,0.2868310980179119,2.7218366437241314e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,82800.0,0.2452136524120536,0.0,0.0,0.02,681.3873475087429,1988.7866987322186,0.2848314859350303,2.564680234404772e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,86400.0,0.23786008998910094,0.0,0.0,0.02,680.4460915186049,1975.734056274413,0.2830186189270018,2.4232260202753827e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,90000.0,0.23123511221653364,0.0,0.0,0.02,679.5980943637163,1963.841150846884,0.2813668265065117,2.2953766240827557e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,93600.0,0.2252327810437368,0.0,0.0,0.02,678.8297959735983,1952.954947394332,0.2798548538047683,2.1793685872440954e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,97200.0,0.2197665807864135,0.0,0.0,0.02,678.1301223406609,1942.9478922467006,0.278464985034264,2.073713785726227e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,100800.0,0.2147652418788653,0.0,0.0,0.02,677.4899509604948,1933.7129689945227,0.2771823568047948,1.9771512524546907e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,104400.0,0.2101695725514035,0.0,0.0,0.02,676.9017052865796,1925.159815238385,0.275994418783109,1.88860783582287e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,108000.0,0.2059300337418643,0.0,0.0,0.02,676.3590443189586,1917.2116595102107,0.27489050826530703,1.8071661614095254e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,111600.0,0.20200486629788536,0.0,0.0,0.02,675.8566228861293,1909.8028923903257,0.2738615128319897,1.7320385427580855e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,115200.0,0.1983586319958883,0.0,0.0,0.02,675.3899048954737,1902.8771293088266,0.2728996012928926,1.6625457020437746e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,118800.0,0.19496106727110504,0.0,0.0,0.02,674.9550166107015,1896.385656121737,0.2719980077946857,1.5980993671252301e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,122400.0,0.1917861752733161,0.0,0.0,0.02,674.5486304349845,1890.2861741767188,0.27115085752454426,1.5381879909807926e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,126000.0,0.1888115010805313,0.0,0.0,0.02,674.167872138308,1884.5417810029576,0.27035302513929965,1.4823649891539429e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,129600.0,0.1860175488201169,0.0,0.0,0.02,673.810246248975,1879.1201374534057,0.26960001909075076,1.4302390124673174e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,133200.0,0.18338730960119307,0.0,0.0,0.02,673.4735756289527,1873.9927832570347,0.26888788656347706,1.381465869760381e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,136800.0,0.18090587662890087,0.0,0.0,0.02,673.1559522084993,1869.1345713932908,0.26821313491573484,1.335741792962204e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,140400.0,0.17856012940479438,0.0,0.0,0.02,672.8556965638137,1864.5231981487816,0.267572666409553,1.2927977982754904e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,144000.0,0.17633847305074254,0.0,0.0,0.02,672.5713245504951,1860.1388106567692,0.26696372370232907,1.2523949459029583e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,147600.0,0.17423062190462046,0.0,0.0,0.02,672.3015196037915,1855.9636775251483,0.26638384410071503,1.214320339286799e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,151200.0,0.17222741889484475,0.0,0.0,0.02,672.0451096185401,1851.9819111043723,0.26583082098671834,1.1783837354027933e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,154800.0,0.17032068400251135,0.0,0.0,0.02,671.8010475523215,1848.1792322401361,0.2653026711444634,1.1444146619650478e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,158400.0,0.16850308650558143,0.0,0.0,0.02,671.5683950727145,1844.5427701504566,0.2647976069653412,1.1122599567883301e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,162000.0,0.16676803677246282,0.0,0.0,0.02,671.3463087068752,1841.060891479014,0.2643140127054186,1.0817816600703413e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,165600.0,0.16510959420861804,0.0,0.0,0.02,671.134028058703,1837.7230536940313,0.263850424124171,1.052855202816664e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,169200.0,0.16352238861545412,0.0,0.0,0.02,670.9308657427781,1834.5196788901221,0.2634055109569614,1.025367844669e-09
q23_1d_nr80_nz1_dt0.25_radial_refinement,172800.0,0.1620015527381194,0.0,0.0,0.02,670.7361987504793,1831.442044760664,0.2629780617723144,9.992173225191947e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,176400.0,0.16054266418915478,0.0,0.0,0.02,670.5494610162118,1828.4821900782233,0.26256697084419767,9.743106778819342e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,180000.0,0.1591416952624427,0.0,0.0,0.02,670.3701369935927,1825.6328324808135,0.2621712267334463,9.50563236371714e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,183600.0,0.1577949694143948,0.0,0.0,0.02,670.1977560850426,1822.887296734541,0.2617899023242418,9.278977170207145e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,187200.0,0.1564991234009594,0.0,0.0,0.02,670.0318877953227,1820.2394519468858,0.2614221461037341,9.062434527790637e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,190800.0,0.15525107423050682,0.0,0.0,0.02,669.8721375015049,1817.6836564532923,0.2610671745074017,8.855357065091088e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,194400.0,0.15404799023202326,0.0,0.0,0.02,669.7181427496989,1815.214709303447,0.2607242651810343,8.657150692379397e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,198000.0,0.15288726565214586,0.0,0.0,0.02,669.5695700034747,1812.8278074419136,0.2603927510335991,8.467269294678157e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,201600.0,0.15176649828808472,0.0,0.0,0.02,669.4261117808749,1810.5185078167988,0.2600720149745554,8.285210040370242e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,205200.0,0.15068346974066388,0.0,0.0,0.02,669.287484126805,1808.2826937657946,0.2597614852452493,8.110509224374428e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,208800.0,0.14963612793550315,0.0,0.0,0.02,669.1534243757444,1806.1165451252286,0.2594606312673928,7.942738576776877e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,212400.0,0.14862257161342454,0.0,0.0,0.02,669.0236891665184,1804.0165115884415,0.2591689599428391,7.781501977752475e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,216000.0,0.14764103653537627,0.0,0.0,0.02,668.8980526765282,1801.9792889075013,0.2588860123482641,7.626432527981932e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,219600.0,0.14668988318413387,0.0,0.0,0.02,668.7763050475692,1800.0017975891944,0.258611360776277,7.477189930839477e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,223200.0,0.1457675857761235,0.0,0.0,0.02,668.6582509793438,1798.0811637844686,0.25834460608117615,7.33345814862363e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,226800.0,0.14487272242289473,0.0,0.0,0.02,668.5437084701305,1796.2147021113387,0.2580853752932415,7.194943300193641e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,230400.0,0.14400396630382048,0.0,0.0,0.02,668.432507686889,1794.3999001858506,0.257833319470257,7.061371771708059e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,234000.0,0.14316007773040762,0.0,0.0,0.02,668.3244899494922,1792.6344046653867,0.2575881117590815,6.932488515869468e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,237600.0,0.1423398969984928,0.0,0.0,0.02,668.2195068158071,1790.9160086338034,0.2573494456435838,6.808055518243727e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,241200.0,0.14154233793819676,0.0,0.0,0.02,668.1174192560892,1789.2426401795644,0.2571170333582728,6.687850411952969e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,244800.0,0.1407663820831431,0.0,0.0,0.02,668.0180969066423,1787.6123520366937,0.25689060444954076,6.57166522437113e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,248400.0,0.14001107339034233,0.0,0.0,0.02,667.9214173939638,1786.0233121742779,0.2566699044686497,6.459305241475056e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,252000.0,0.13927551345079509,0.0,0.0,0.02,667.8272657217018,1784.4737952342844,0.2564546937825395,6.350587977250774e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,255600.0,0.13855885713813723,0.0,0.0,0.02,667.7355337136815,1782.9621747292322,0.25624474649017115,6.245342237057993e-10
q23_1d_nr80_nz1_dt0.25_radial_refinement,259200.0,0.13786030864910992,0.0,0.0,0.02,667.646119507086,1781.4869159218385,0.2560398494335887,6.143407265175255e-10
q23_2d_nr40_nz125_dt0.125_half_steps,1800.0,2.5499239685214063,0.0,0.0,0.02,976.3902679707401,3415.2792678769447,0.48295545387179795,6.723135538788827e-09
q23_2d_nr40_nz125_dt0.25,3600.0,2.5255393447422527,0.0,0.0,0.02,973.2690361270083,3409.948527455726,0.4822150732577397,9.330594438311523e-09
q23_2d_nr40_nz125_dt0.25,7200.0,2.170953064816254,0.0,0.0,0.02,927.8819922964806,3323.1679289871354,0.4701622123593243,1.2333886151209921e-08
q23_2d_nr40_nz125_dt0.25,10800.0,1.7663582126243422,0.0,0.0,0.02,876.0938512159158,3196.97407142929,0.45263528769851247,1.2388125967615709e-08
q23_2d_nr40_nz125_dt0.25,14400.0,1.4537837514285543,0.0,0.0,0.02,836.084320182855,3070.9873187043704,0.43513712759782924,1.1792439167962567e-08
q23_2d_nr40_nz125_dt0.25,18000.0,1.210003916549247,0.0,0.0,0.02,804.8805013183037,2947.99314421485,0.4180546033631737,1.1079055894699732e-08
q23_2d_nr40_nz125_dt0.25,21600.0,1.0171183189638056,0.0,0.0,0.02,780.1911448273671,2829.6095620779033,0.40161243917748657,1.0324722780605413e-08
q23_2d_nr40_nz125_dt0.25,25200.0,0.8639069489697521,0.0,0.0,0.02,760.5800894681282,2718.1155642923673,0.3861271617072732,9.545584789541305e-09
q23_2d_nr40_nz125_dt0.25,28800.0,0.7420769044447161,0.0,0.0,0.02,744.9858437689237,2615.4608389449404,0.371869560964575,8.76320773195211e-09
q23_2d_nr40_nz125_dt0.25,32400.0,0.6451029812230673,0.0,0.0,0.02,732.5731815965526,2522.882230943442,0.359011420964367,7.999708668034322e-09
q23_2d_nr40_nz125_dt0.25,36000.0,0.5677744467474058,0.0,0.0,0.02,722.675129183668,2440.851005081591,0.34761819515022097,7.274680678041989e-09
q23_2d_nr40_nz125_dt0.25,39600.0,0.5059213794054557,0.0,0.0,0.02,714.7579365638983,2369.172084933023,0.33766278957403095,6.602853500158592e-09
q23_2d_nr40_nz125_dt0.25,43200.0,0.45621531352971,0.0,0.0,0.02,708.3955601318029,2307.1569645094387,0.32904957840408866,5.992998135650465e-09
q23_2d_nr40_nz125_dt0.25,46800.0,0.41601411475049543,0.0,0.0,0.02,703.2498066880635,2253.815870266174,0.3216410930925242,5.448139106199259e-09
q23_2d_nr40_nz125_dt0.25,50400.0,0.3832364225900802,0.0,0.0,0.02,699.0542620915303,2208.0301061210494,0.3152819591834791,4.96671310095505e-09
q23_2d_nr40_nz125_dt0.25,54000.0,0.35625687492277386,0.0,0.0,0.02,695.600879990115,2168.683036975728,0.30981708846885114,4.544122550986988e-09
q23_2d_nr40_nz125_dt0.25,57600.0,0.33381702214150066,0.0,0.0,0.02,692.7285788341121,2134.7441271312955,0.3051033509904577,4.174206460485992e-09
q23_2d_nr40_nz125_dt0.25,61200.0,0.3149492524184419,0.0,0.0,0.02,690.3135043095606,2105.3113384657427,0.3010154636757976,3.850359637348237e-09
q23_2d_nr40_nz125_dt0.25,64800.0,0.29891255975022224,0.0,0.0,0.02,688.2608076480285,2079.622646526625,0.29744758979536456,3.566237747763019e-09
q23_2d_nr40_nz125_dt0.25,68400.0,0.28513967068995055,0.0,0.0,0.02,686.4978778483137,2057.048523051873,0.29431229486831567,3.3161160081866585e-09
q23_2d_nr40_nz125_dt0.25,72000.0,0.27319490749712044,0.0,0.0,0.02,684.9689481596314,2037.0752879317592,0.2915382344349665,3.0950142713113185e-09
q23_2d_nr40_nz125_dt0.25,75600.0,0.26274161624608544,0.0,0.0,0.02,683.6309268794989,2019.2859511404563,0.28906749321395225,2.8986899871084212e-09
q23_2d_nr40_nz125_dt0.25,79200.0,0.25351756116148033,0.0,0.0,0.02,682.4502478286695,2003.3421061090794,0.28685307029292767,2.723569143227416e-09
q23_2d_nr40_nz125_dt0.25,82800.0,0.24531659697695096,0.0,0.0,0.02,681.4005244130498,1988.9683321962186,0.2848567128050304,2.566656042784152e-09
q23_2d_nr40_nz125_dt0.25,86400.0,0.23797510345146847,0.0,0.0,0.02,680.460813241788,1975.939399934582,0.2830471388798031,2.425442687897434e-09
q23_2d_nr40_nz125_dt0.25,90000.0,0.23136194952553443,0.0,0.0,0.02,679.6143295392684,1964.0700458916817,0.2813986174849558,2.2978268124002165e-09
q23_2d_nr40_nz125_dt0.25,93600.0,0.22537104268219513,0.0,0.0,0.02,678.847493463321,1953.2069073778557,0.2798898482469244,2.1820414790159016e-09
q23_2d_nr40_nz125_dt0.25,97200.0,0.21991576403471633,0.0,0.0,0.02,678.1492177964437,1943.2221946283998,0.27850308258727774,2.076596257334225e-09
q23_2d_nr40_nz125_dt0.25,100800.0,0.21492478034453275,0.0,0.0,0.02,677.5103718841002,1934.008729211931,0.27722343461276816,1.9802288024527327e-09
q23_2d_nr40_nz125_dt0.25,104400.0,0.21033886579096972,0.0,0.0,0.02,676.9233748212441,1925.4760448248564,0.27603833955900786,1.891865293749024e-09
q23_2d_nr40_nz125_dt0.25,108000.0,0.20610846891558735,0.0,0.0,0.02,676.3818840211952,1917.5473106163172,0.2749371264744885,1.810588211857536e-09
q23_2d_nr40_nz125_dt0.25,111600.0,0.2021918336165018,0.0,0.0,0.02,675.8805547029123,1910.156891193139,0.27391067933238045,1.7356101007786905e-09
q23_2d_nr40_nz125_dt0.25,115200.0,0.19855353543555457,0.0,0.0,0.02,675.414852535751,1903.2484005850126,0.2729511667479184,1.6662521724774722e-09
q23_2d_nr40_nz125_dt0.25,118800.0,0.1951633317414061,0.0,0.0,0.02,674.9809064629,1896.7731409283397,0.27205182512893605,1.6019268153821591e-09
q23_2d_nr40_nz125_dt0.25,122400.0,0.1919952511632519,0.0,0.0,0.02,674.5753921488963,1890.6888422332431,0.271206783643506,1.5421232475466107e-09
q23_2d_nr40_nz125_dt0.25,126000.0,0.1890268668911883,0.0,0.0,0.02,674.1954389620721,1884.9586390478255,0.27041092208997575,1.4863957053734166e-09
q23_2d_nr40_nz125_dt0.25,129600.0,0.18623871241993775,0.0,0.0,0.02,673.838555189752,1879.5502345741734,0.2696597548019685,1.4343536811654935e-09
q23_2d_nr40_nz125_dt0.25,133200.0,0.1836138085051405,0.0,0.0,0.02,673.502567488658,1874.435213969441,0.2689493352735335,1.3856538210235547e-09
q23_2d_nr40_nz125_dt0.25,136800.0,0.18113727759954978,0.0,0.0,0.02,673.1855715327424,1869.588477064723,0.26827617737010045,1.3399931728399494e-09
q23_2d_nr40_nz125_dt0.25,140400.0,0.17879602759513114,0.0,0.0,0.02,672.8858915321767,1864.987767220653,0.26763718989175733,1.2971035361760152e-09
q23_2d_nr40_nz125_dt0.25,144000.0,0.17657849084958277,0.0,0.0,0.02,672.6020468287466,1860.6132780105545,0.26702962194591034,1.2567467149296098e-09
q23_2d_nr40_nz125_dt0.25,147600.0,0.17447440760148203,0.0,0.0,0.02,672.3327241729897,1856.447323252046,0.26645101711833974,1.2187105126039625e-09
q23_2d_nr40_nz125_dt0.25,151200.0,0.1724746452483629,0.0,0.0,0.02,672.0767545917904,1852.4740588736238,0.26589917484355885,1.1828053408477562e-09
q23_2d_nr40_nz125_dt0.25,154800.0,0.17057104677214252,0.0,0.0,0.02,671.8330939868342,1848.6792474113056,0.26537211769601465,1.148861336468797e-09
q23_2d_nr40_nz125_dt0.25,158400.0,0.16875630298838987,0.0,0.0,0.02,671.6008067825139,1845.0500577371613,0.26486806357460574,1.1167259016830556e-09
q23_2d_nr40_nz125_dt0.25,162000.0,0.16702384437359094,0.0,0.0,0.02,671.3790520798196,1841.5748940429155,0.26438540195040494,1.0862615980036079e-09
q23_2d_nr40_nz125_dt0.25,165600.0,0.16536774906432875,0.0,0.0,0.02,671.1670718802341,1838.2432492260675,0.2639226735036205,1.0573443367289344e-09
q23_2d_nr40_nz125_dt0.25,169200.0,0.16378266428063967,0.0,0.0,0.02,670.9641810279219,1835.0455787196456,0.2634785525999508,1.0298618191016583e-09
q23_2d_nr40_nz125_dt0.25,172800.0,0.16226373894504095,0.0,0.0,0.02,670.7697585849652,1831.9731915207112,0.2630518321556543,1.003712187382534e-09
q23_2d_nr40_nz125_dt0.25,176400.0,0.16080656568059618,0.0,0.0,0.02,670.5832404071164,1829.018155746003,0.26264141052027823,9.788028547168825e-10
q23_2d_nr40_nz125_dt0.25,180000.0,0.1594071306998456,0.0,0.0,0.02,670.4041127295802,1826.1732165055034,0.2622462800702088,9.550494870710702e-10
q23_2d_nr40_nz125_dt0.25,183600.0,0.15806177035979455,0.0,0.0,0.02,670.2319066060537,1823.4317242594402,0.2618655172582556,9.32375114930878e-10
q23_2d_nr40_nz125_dt0.25,187200.0,0.1567671333703735,0.0,0.0,0.02,670.0661930714078,1820.7875721292748,0.2614982739068437,9.107093560747245e-10
q23_2d_nr40_nz125_dt0.25,190800.0,0.1555201478155979,0.0,0.0,0.02,669.9065789203966,1818.2351408825275,0.26114376956701774,8.899877337148201e-10
q23_2d_nr40_nz125_dt0.25,194400.0,0.15431799228646076,0.0,0.0,0.02,669.752703012667,1815.7692505160035,0.26080128479388937,8.701510767620135e-10
q23_2d_nr40_nz125_dt0.25,198000.0,0.1531580705388148,0.0,0.0,0.02,669.6042330289683,1813.3851175306781,0.2604701552125942,8.511449910108427e-10
q23_2d_nr40_nz125_dt0.25,201600.0,0.1520379891832239,0.0,0.0,0.02,669.4608626154527,1811.0783171310354,0.26014976626819936,8.329193917382571e-10
q23_2d_nr40_nz125_dt0.25,205200.0,0.1509555379910369,0.0,0.0,0.02,669.3223088628528,1808.8447496976146,0.2598395485691131,8.154280896260955e-10
q23_2d_nr40_nz125_dt0.25,208800.0,0.1499086724648141,0.0,0.0,0.02,669.1883100754962,1806.68061097807,0.25953897374695417,7.986284231019093e-10
q23_2d_nr40_nz125_dt0.25,212400.0,0.14889549837435012,0.0,0.0,0.02,669.0586237919168,1804.5823655229294,0.2592475507670735,7.824809311885481e-10
q23_2d_nr40_nz125_dt0.25,216000.0,0.14791425800374555,0.0,0.0,0.02,668.9330250244794,1802.5467229599715,0.2589648226333294,7.669490617900587e-10
q23_2d_nr40_nz125_dt0.25,219600.0,0.1469633178920191,0.0,0.0,0.02,668.8113046901784,1800.5706167583114,0.25869036343865437,7.519989110496368e-10
q23_2d_nr40_nz125_dt0.25,223200.0,0.14604115788080518,0.0,0.0,0.02,668.6932682087431,1798.6511851814666,0.25842377571964814,7.375989900142913e-10
q23_2d_nr40_nz125_dt0.25,226800.0,0.14514636130884292,0.0,0.0,0.02,668.5787342475319,1796.7857541695423,0.2581646880791031,7.237200153498524e-10
q23_2d_nr40_nz125_dt0.25,230400.0,0.14427760621508828,0.0,0.0,0.02,668.4675335955313,1794.9718219254237,0.25791275304519773,7.103347212835155e-10
q23_2d_nr40_nz125_dt0.25,234000.0,0.14343365743099193,0.0,0.0,0.02,668.359508151167,1793.207045009411,0.25766764514019597,6.974176903207687e-10
q23_2d_nr40_nz125_dt0.25,237600.0,0.14261335945842032,0.0,0.0,0.02,668.2545100106778,1791.4892257720335,0.25742905913500463,6.849452006004096e-10
q23_2d_nr40_nz125_dt0.25,241200.0,0.14181563004327588,0.0,0.0,0.02,668.1524006455393,1789.8163009764519,0.25719670846895165,6.728950880229611e-10
q23_2d_nr40_nz125_dt0.25,244800.0,0.14103945436646495,0.0,0.0,0.02,668.0530501589075,1788.186331480449,0.256970323816729,6.612466215214145e-10
q23_2d_nr40_nz125_dt0.25,248400.0,0.1402838797838039,0.0,0.0,0.02,667.9563366123269,1786.5974928640212,0.25674965178666964,6.499803900445433e-10
q23_2d_nr40_nz125_dt0.25,252000.0,0.13954801105502518,0.0,0.0,0.02,667.8621454150432,1785.0480669024773,0.25653445373645517,6.390781999974037e-10
q23_2d_nr40_nz125_dt0.25,255600.0,0.13883100600936565,0.0,0.0,0.02,667.7703687691989,1783.5364337968338,0.2563245046940047,6.285229820337121e-10
q23_2d_nr40_nz125_dt0.25,259200.0,0.13813207160162486,0.0,0.0,0.02,667.680905165008,1782.061065083781,0.25611959237274734,6.18298706226217e-10
q23_2d_nr40_nz250_dt0.25_axial_refinement,1800.0,2.5499239685214117,0.0,0.0,0.02,976.3902679707408,3415.2792678769456,0.48295545387179806,6.723135538656526e-09
q23_2d_nr80_nz125_dt0.25_radial_refinement,1800.0,2.549931592584488,0.0,0.0,0.02,976.3912438508145,3415.280923126723,0.48295568376760034,6.723253062929949e-09
q4_1d_nr40_nz1_dt0.125_half_steps,3600.0,2.5499999720439748,0.0,0.0,0.01794,989.4999974839577,3394.3661924137705,0.2636619713873275,1.6469919175658723e-09
q4_1d_nr40_nz1_dt0.125_half_steps,7200.0,2.545203940352884,0.0,0.0,0.01625,989.0683546317596,3393.5468773663856,0.2635857560340824,2.334110113788338e-09
q4_1d_nr40_nz1_dt0.125_half_steps,10800.0,2.4545129735555618,0.0,0.0,0.01552,980.9061676200006,3377.625727140602,0.26210471880377695,2.472469484034783e-09
q4_1d_nr40_nz1_dt0.125_half_steps,14400.0,2.2419595728376738,0.0,0.0,0.014770000000000002,961.7763615553906,3336.820848102645,0.2583089161025716,2.4599247763096095e-09
q4_1d_nr40_nz1_dt0.125_half_steps,18000.0,1.9801746428528486,0.0,0.0,0.01424,938.2157178567563,3278.565769574545,0.25288983903019024,2.4168938507021857e-09
q4_1d_nr40_nz1_dt0.125_half_steps,21600.0,1.7199479765287018,0.0,0.0,0.013740000000000002,914.7953178875832,3209.5437050439805,0.24646918186455632,2.3621553542305327e-09
q4_1d_nr40_nz1_dt0.125_half_steps,25200.0,1.4830270264721142,0.0,0.0,0.01337,893.4724323824903,3134.1213860830503,0.2394531521937721,2.297243411345626e-09
q4_1d_nr40_nz1_dt0.125_half_steps,28800.0,1.2770312643312567,0.0,0.0,0.01311,874.932813789813,3055.788107225908,0.2321663355558984,2.2234921686059026e-09
q4_1d_nr40_nz1_dt0.125_half_steps,32400.0,1.1032167453843365,0.0,0.0,0.01291,859.2895070845902,2977.756332190521,0.22490756578516474,2.142700194037574e-09
q4_1d_nr40_nz1_dt0.125_half_steps,36000.0,0.9581091219065284,0.0,0.0,0.01273,846.2298209715875,2902.001948743982,0.21786064639478908,2.0562462865885798e-09
q4_1d_nr40_nz1_dt0.125_half_steps,39600.0,0.8376334281902025,0.0,0.0,0.0126,835.3870085371182,2830.01692991761,0.2111643655737312,1.965697155941571e-09
q4_1d_nr40_nz1_dt0.125_half_steps,43200.0,0.7378367529948003,0.0,0.0,0.01248,826.405307769532,2762.8297098131216,0.2049143916105229,1.87274423443982e-09
q4_1d_nr40_nz1_dt0.125_half_steps,46800.0,0.6553239085221882,0.0,0.0,0.0124,818.9791517669969,2701.1605469291867,0.1991777252957383,1.77928212380069e-09
q4_1d_nr40_nz1_dt0.125_half_steps,50400.0,0.5869678138529725,0.0,0.0,0.01233,812.8271032467675,2645.215119530338,0.19397349949119425,1.6869085378847729e-09
q4_1d_nr40_nz1_dt0.125_half_steps,54000.0,0.5300816455183713,0.0,0.0,0.01226,807.7073480966534,2594.846225168848,0.18928802094593936,1.5968745496264325e-09
q4_1d_nr40_nz1_dt0.125_half_steps,57600.0,0.48251020328533295,0.0,0.0,0.01221,803.4259182956799,2549.7570301806563,0.1850936772261076,1.5102124774819474e-09
q4_1d_nr40_nz1_dt0.125_half_steps,61200.0,0.4425693690045913,0.0,0.0,0.01218,799.8312432104133,2509.6037347004303,0.1813584869488772,1.427806039978422e-09
q4_1d_nr40_nz1_dt0.125_half_steps,64800.0,0.4088135212808651,0.0,0.0,0.01214,796.7932169152779,2473.893125297901,0.1780365697951536,1.3500855361232452e-09
q4_1d_nr40_nz1_dt0.125_half_steps,68400.0,0.3800693583897248,0.0,0.0,0.01212,794.2062422550753,2442.107284731953,0.17507974741692583,1.2771988104203889e-09
q4_1d_nr40_nz1_dt0.125_half_steps,72000.0,0.35543854967418254,0.0,0.0,0.0121,791.9894694706765,2413.797511870374,0.17244628017398828,1.2092146662628624e-09
q4_1d_nr40_nz1_dt0.125_half_steps,75600.0,0.3341679413200114,0.0,0.0,0.01208,790.075114718801,2388.508722617924,0.17009383466213246,1.1459645430024743e-09
q4_1d_nr40_nz1_dt0.125_half_steps,79200.0,0.3156626890742281,0.0,0.0,0.01206,788.4096420166806,2365.842538627544,0.1679853524304692,1.0872127389878887e-09
q4_1d_nr40_nz1_dt0.125_half_steps,82800.0,0.29946910787483044,0.0,0.0,0.012050000000000002,786.9522197087348,2345.4781749170324,0.16609099301553792,1.032750970475386e-09
q4_1d_nr40_nz1_dt0.125_half_steps,86400.0,0.28520837133856564,0.0,0.0,0.01204,785.6687534204709,2327.1195177784753,0.16438321095613723,9.822949407484214e-10
q4_1d_nr40_nz1_dt0.125_half_steps,90000.0,0.2725700102909631,0.0,0.0,0.01203,784.5313009261866,2310.5055261294274,0.16283772336087696,9.355358678232342e-10
q4_1d_nr40_nz1_dt0.125_half_steps,93600.0,0.26130760141638815,0.0,0.0,0.01203,783.5176841274749,2295.419771048987,0.1614343973068825,8.921924997149741e-10
