time_s,R_m,T_K_max_abs,T_K_r_m,T_K_z_m,T_K_volume_RMSE,T_K_midplane_max_abs,T_K_endface_max_abs,T_K_middle_zone_max_abs,T_K_end_zone_max_abs,C_kg_kg_max_abs,C_kg_kg_r_m,C_kg_kg_z_m,C_kg_kg_volume_RMSE,C_kg_kg_midplane_max_abs,C_kg_kg_endface_max_abs,C_kg_kg_middle_zone_max_abs,C_kg_kg_end_zone_max_abs
28.0,0.02,0.018683862386012606,0.011983092144044406,0.125,0.0013208143007759313,0.0001444284768581383,0.018683862386012606,0.0001444284768581383,0.018683862386012606,0.20001746218184513,0.018858664183102967,0.125,0.004691378678882003,0.01080129273841468,0.20001746218184513,0.01080129273841468,0.20001746218184513
29.0,0.02,0.019651472836926587,0.011983092144044406,0.125,0.0014036001861828086,0.00014650286721007433,0.019651472836926587,0.00014650286721007433,0.019651472836926587,0.20170674450677062,0.018858664183102967,0.125,0.0048381109335287895,0.010557375372460598,0.20170674450677062,0.010557375372460598,0.20170674450677062
30.0,0.02,0.0206342416694838,0.01148142626133608,0.125,0.0014884242282291532,0.00014852407952048452,0.0206342416694838,0.00014852407952048452,0.0206342416694838,0.203377949409012,0.018858664183102967,0.125,0.004984087107712116,0.010327165824195461,0.203377949409012,0.010327165824195461,0.203377949409012
31.0,0.02,0.021631823845552844,0.01148142626133608,0.125,0.0015752616599832075,0.00015049476138528917,0.021631823845552844,0.00015049476138528917,0.021631823845552844,0.2050314590154536,0.018858664183102967,0.125,0.005129307957659522,0.010109484225165666,0.2050314590154536,0.010109484225165666,0.2050314590154536
32.0,0.02,0.022643992412554326,0.010978934515394551,0.125,0.0016640886597958462,0.00015241734951132457,0.022643992412554326,0.00015241734951132457,0.022643992412554326,0.2066676634304061,0.018858664183102967,0.125,0.0052737753434131,0.009903280172305795,0.2066676634304061,0.009903280172305795,0.2066676634304061
33.0,0.02,0.023670439248860475,0.010978934515394551,0.125,0.0017548822848445678,0.0001542940923968672,0.023670439248860475,0.0001542940923968672,0.023670439248860475,0.20828695610914227,0.018858664183102967,0.125,0.0054174920818293,0.009707615901758171,0.20828695610914227,0.009707615901758171,0.20828695610914227
34.0,0.02,0.0247109521319544,0.010475648082523659,0.125,0.0018476204113697197,0.0001561270706247342,0.0247109521319544,0.0001561270706247342,0.0247109521319544,0.20988973012868506,0.018858664183102967,0.125,0.005560461819708434,0.009521651971509115,0.20988973012868506,0.009521651971509115,0.20988973012868506
35.0,0.02,0.02576525599664592,0.010475648082523659,0.125,0.0019422816806351554,0.00015791821363109193,0.02576525599664592,0.00015791821363109193,0.02576525599664592,0.21147637521795826,0.018858664183102967,0.125,0.005702688922504188,0.00934463503039229,0.21147637521795826,0.00934463503039229,0.21147637521795826
36.0,0.02,0.026833150297704833,0.009971590988809434,0.125,0.002038845449998432,0.00015966931442790155,0.026833150297704833,0.00015966931442790155,0.026833150297704833,0.21304727542628754,0.018858664183102967,0.125,0.005844178375758891,0.009175887330521437,0.21304727542628754,0.009175887330521437,0.21304727542628754
37.0,0.02,0.02791438910821853,0.009971590988809434,0.125,0.002137291748400817,0.00016138204358639996,0.02791438910821853,0.00016138204358639996,0.02791438910821853,0.21460280732524106,0.018858664183102967,0.125,0.005984935697382914,0.009014797703133848,0.21460280732524106,0.009014797703133848,0.21460280732524106
38.0,0.02,0.029008781724144228,0.009466781896903347,0.125,0.002237601235836117,0.00016305795998050598,0.029008781724144228,0.00016305795998050598,0.029008781724144228,0.21614333865334867,0.018858664183102967,0.125,0.006124966859446257,0.008860813767990638,0.21614333865334867,0.008860813767990638,0.21614333865334867
39.0,0.02,0.030116107617686794,0.009466781896903347,0.125,0.002339755166299117,0.00016469852158707,0.030116107617686794,0.00016469852158707,0.030116107617686794,0.21766922732649174,0.018858664183102967,0.125,0.0062642782184642405,0.00871343518669132,0.21766922732649174,0.00871343518669132,0.21766922732649174
40.0,0.02,0.031236184839087855,0.008961235317411345,0.125,0.002443735353835759,0.00016630509412607353,0.031236184839087855,0.00016630509412607353,0.031236184839087855,0.2191808207483361,0.018858664183102967,0.125,0.006402876453337434,0.008572207802723053,0.2191808207483361,0.008572207802723053,0.2191808207483361
41.0,0.02,0.03236881482598619,0.008961235317411345,0.125,0.002549524141365516,0.00016787895862080404,0.03236881482598619,0.00016787895862080404,0.03236881482598619,0.22067845536535158,0.018858664183102967,0.125,0.006540768510215943,0.008436718537369714,0.22067845536535158,0.008436718537369714,0.22067845536535158
42.0,0.02,0.03351382374006562,0.00845496242787044,0.125,0.002657104372010639,0.00016942131964015061,0.03351382374006562,0.00016942131964015061,0.03351382374006562,0.22216245641978283,0.018858664183102967,0.125,0.006677961553628354,0.008306590932090518,0.22216245641978283,0.008306590932090518,0.22216245641978283
43.0,0.02,0.034671031917071105,0.00845496242787044,0.125,0.0027664593626289453,0.00017093331064188533,0.034671031917071105,0.00017093331064188533,0.034671031917071105,0.22363313786147776,0.018858664183102967,0.125,0.006814462923269426,0.008181481245500777,0.22363313786147776,0.008181481245500777,0.22363313786147776
44.0,0.02,0.03584027323404371,0.007947971695624969,0.125,0.002877572879355649,0.0001724160003959696,0.03584027323404371,0.0001724160003959696,0.03584027323404371,0.2250908023859819,0.018858664183102967,0.125,0.006950280095887627,0.008061075027632647,0.2250908023859819,0.008061075027633091,0.2250908023859819
45.0,0.02,0.03702138423807355,0.007947971695624969,0.125,0.0029904291149806628,0.0001738703974751843,0.03702138423807355,0.0001738703974751843,0.03702138423807355,0.2265638487680044,0.018385038120787015,0.125,0.007085420651752959,0.00794508410602246,0.2265638487680044,0.00794508410602246,0.2265638487680044
46.0,0.02,0.03821420625183691,0.007440269400887284,0.125,0.003105012667936154,0.00017529745525735052,0.03821420625183691,0.00017529745525735052,0.03821420625183691,0.22807241958747682,0.018385038120787015,0.125,0.007219892245228234,0.007833243928191624,0.22807241958747682,0.007833243928191624,0.22807241958747682
47.0,0.02,0.03941858971370493,0.007440269400887284,0.125,0.0032213085227684787,0.00017669807630227297,0.03941858971370493,0.00017669807630227297,0.03941858971370493,0.22956948011962464,0.018385038120787015,0.125,0.00735370257900503,0.007725311213247377,0.22956948011962464,0.007725311213247377,0.22956948011962464
48.0,0.02,0.04063438317530199,0.006931860132854827,0.125,0.003339302031996462,0.00017807311536444104,0.04063438317530199,0.00017807311536444104,0.04063438317530199,0.23105515150076217,0.018385038120787015,0.125,0.0074868593816042935,0.007621061872399082,0.23105515150076217,0.007621061872399082,0.23105515150076217
49.0,0.02,0.04186144898466182,0.006931860132854827,0.125,0.003458978899157759,0.0001794233833720682,0.04186144898466182,0.0001794233833720682,0.04186144898466182,0.23252955763800998,0.018385038120787015,0.125,0.007619370387778616,0.007520289163795102,0.23252955763800998,0.007520289163795102,0.23252955763800998
50.0,0.02,0.04309964271851641,0.006422747160581239,0.125,0.003580325163009227,0.0001807496511219142,0.04309964271851641,0.0001807496511219142,0.04309964271851641,0.23399282469161253,0.018385038120787015,0.125,0.007751243321487941,0.0074228020521514,0.23399282469161253,0.0074228020521514,0.23399282469161253
51.0,0.02,0.04434883695682856,0.006422747160581239,0.125,0.0037033271827251473,0.0001820526501319364,0.04434883695682856,0.0001820526501319364,0.04434883695682856,0.23544508060010205,0.018385038120787015,0.125,0.0078824858811537,0.007328423747675394,0.23544508060010205,0.007328423747675394,0.23544508060010205
52.0,0.02,0.04560889448345051,0.006422747160581239,0.125,0.0038279716240588266,0.0001833330774161368,0.04560889448345051,0.0001833330774161368,0.04560889448345051,0.236886454646704,0.018385038120787015,0.125,0.008013105726927433,0.00723699040229997,0.236886454646704,0.00723699040229997,0.236886454646704
53.0,0.02,0.04687969551014248,0.005912932653384307,0.125,0.003954245446369898,0.00018459159684880433,0.04687969551014248,0.00018459159684880433,0.04687969551014248,0.23831707706511862,0.018385038120787015,0.125,0.008143110469736722,0.007148349944227306,0.23831707706511862,0.007148349944227306,0.23831707706511862
54.0,0.02,0.048161111609204,0.005912932653384307,0.125,0.004082135890407382,0.00018582884121087773,0.048161111609204,0.00018582884121087773,0.048161111609204,0.23973707868258565,0.018385038120787015,0.125,0.008272507661899839,0.007062361034333442,0.23973707868258565,0.007062361034333442,0.23973707868258565
55.0,0.02,0.049453027171523445,0.0054024178448201805,0.125,0.004211630466888212,0.00018704541434999555,0.049453027171523445,0.00018704541434999555,0.049453027171523445,0.24114659059803456,0.018385038120787015,0.125,0.008401304789120784,0.006978892130079295,0.24114659059803456,0.006978892130079295,0.24114659059803456
56.0,0.02,0.05075532384574899,0.0054024178448201805,0.125,0.0043427169456871735,0.00018824189294264215,0.05075532384574899,0.00018824189294264215,0.05075532384574899,0.24254574389307226,0.018385038120787015,0.125,0.008529509263699988,0.006897820644524266,0.24254574389307226,0.006897820644524266,0.24254574389307226
57.0,0.02,0.052067889595605266,0.004891203191172987,0.125,0.0044753833456821455,0.00018941882854051073,0.052067889595605266,0.00018941882854051073,0.052067889595605266,0.24393466937353692,0.018385038120787015,0.125,0.00865712841881391,0.00681903218954405,0.24393466937353692,0.00681903218954405,0.24393466937353692
58.0,0.02,0.05339061461006622,0.004891203191172987,0.125,0.004609617925171381,0.00019057674876421515,0.05339061461006622,0.00019057674876421515,0.05339061461006622,0.24531349733939534,0.018385038120787015,0.125,0.008784169503733803,0.006742419893781548,0.24531349733939534,0.006742419893781548,0.24531349733939534
59.0,0.02,0.054723390724177534,0.00437928852733766,0.125,0.0047454091728245835,0.0001917161583833149,0.054723390724177534,0.0001917161583833149,0.054723390724177534,0.24668235738080835,0.018385038120787015,0.125,0.008910639679868828,0.006667883786984685,0.24668235738080835,0.006667883786984685,0.24668235738080835
60.0,0.02,0.056066115395253746,0.00437928852733766,0.125,0.00488274579912492,0.00019283754102161765,0.056066115395253746,0.00019283754102161765,0.056066115395253746,0.24804137819828798,0.018385038120787015,0.125,0.009036546017533467,0.006595330243484909,0.24804137819828798,0.006595330243484909,0.24804137819828798
61.0,0.02,0.05747756231960466,0.0038666731824307803,0.125,0.005022234030756487,0.00020142780425658202,0.05747756231960466,0.00020142780425658202,0.05747756231960466,0.24939051879169538,0.018385038120787015,0.125,0.009161895410594043,0.0065246032104404605,0.24939051879169538,0.0065246032104404605,0.24939051879169538
62.0,0.02,0.058914790650305804,0.0038666731824307803,0.125,0.00516439432782758,0.000205732342351439,0.058914790650305804,0.000205732342351439,0.058914790650305804,0.2507299765855482,0.018385038120787015,0.125,0.009286694646363594,0.006455660604014923,0.2507299765855482,0.006455660604014923,0.2507299765855482
63.0,0.02,0.06037536349487027,0.0038666731824307803,0.125,0.005309141123413852,0.0002091705838438429,0.06037536349487027,0.0002091705838438429,0.06037536349487027,0.25205988232067256,0.018385038120787015,0.125,0.009410950499044952,0.006388438125635165,0.25205988232067256,0.006388438125635165,0.25205988232067256
64.0,0.02,0.06185749512565053,0.003353356051758829,0.125,0.005456403603953686,0.00021217299052977978,0.06185749512565053,0.00021217299052977978,0.06185749512565053,0.25338036287395704,0.018385038120787015,0.125,0.009534669644235508,0.006322868857743469,0.25338036287395704,0.006322868857743469,0.25338036287395704
